> Cross profile number -L0-000 at -159.126/028.841 az=001.4
-159.126182576	28.8518481087	-1237.03014432	181.428757293	-5517.79630471
-159.126187696	28.8516683005	-1217.07803079	181.428754814	-5518.42829195
-159.126192816	28.8514884923	-1197.12591773	181.428752359	-5518.98568647
-159.126197937	28.8513086841	-1177.17380514	181.428749879	-5519.46285208
-159.126203057	28.8511288759	-1157.22169302	181.428747408	-5519.81303573
-159.126208177	28.8509490677	-1137.26958138	181.428744937	-5520.03968721
-159.126213297	28.8507692595	-1117.31747021	181.428742474	-5520.33551116
-159.126218418	28.8505894513	-1097.36535951	181.428739987	-5520.76333269
-159.126223538	28.8504096431	-1077.41324929	181.428737531	-5521.28791646
-159.126228658	28.8502298349	-1057.46113954	181.428735052	-5521.98236033
-159.126233778	28.8500500267	-1037.50903026	181.428732588	-5522.8704535
-159.126238898	28.8498702185	-1017.55692146	181.428730109	-5523.86756921
-159.126244018	28.8496904103	-997.604813131	181.428727645	-5524.90600487
-159.126249138	28.8495106021	-977.652705274	181.428725174	-5526.01360667
-159.126254258	28.8493307939	-957.70059789	181.428722702	-5527.17110773
-159.126259378	28.8491509857	-937.74849098	181.428720231	-5528.4072552
-159.126264498	28.8489711775	-917.796384544	181.428717767	-5529.69612571
-159.126269618	28.8487913693	-897.844278581	181.428715288	-5530.89259125
-159.126274738	28.8486115611	-877.892173091	181.428712824	-5532.00219126
-159.126279858	28.8484317529	-857.940068073	181.428710352	-5533.01163032
-159.126284978	28.8482519447	-837.98796353	181.428707873	-5533.83036176
-159.126290098	28.8480721365	-818.03585946	181.428705409	-5534.42778709
-159.126295218	28.8478923283	-798.083755862	181.428702945	-5535.10122069
-159.126300338	28.8477125201	-778.131652738	181.428700465	-5536.01807007
-159.126305458	28.8475327119	-758.179550087	181.428697994	-5537.09046376
-159.126310578	28.8473529037	-738.22744791	181.428695538	-5538.38882527
-159.126315698	28.8471730955	-718.275346205	181.428693058	-5540.16909635
-159.126320817	28.8469932873	-698.323244974	181.428690586	-5541.92570115
-159.126325937	28.8468134791	-678.371144216	181.428688114	-5542.98262461
-159.126331057	28.8466336709	-658.419043931	181.42868565	-5543.51236995
-159.126336177	28.8464538627	-638.466944119	181.428683186	-5543.41156099
-159.126341296	28.8462740545	-618.514844782	181.428680698	-5542.30104398
-159.126346416	28.8460942462	-598.562745916	181.428678242	-5540.42827714
-159.126351536	28.845914438	-578.610647525	181.428675762	-5538.99015946
-159.126356656	28.8457346298	-558.658549607	181.428673298	-5538.10184393
-159.126361775	28.8455548216	-538.70645216	181.428670833	-5537.72889059
-159.126366895	28.8453750134	-518.754355189	181.428668353	-5538.30416975
-159.126372015	28.8451952052	-498.802258689	181.428665897	-5539.89797084
-159.126377134	28.845015397	-478.850162663	181.428663409	-5541.93375724
-159.126382254	28.8448355888	-458.898067111	181.428660944	-5544.01835886
-159.126387373	28.8446557806	-438.945972032	181.428658488	-5546.33461977
-159.126392493	28.8444759724	-418.993877425	181.428656008	-5548.7950924
-159.126397613	28.8442961642	-399.041783292	181.428653535	-5551.26872769
-159.126402732	28.844116356	-379.089689632	181.428651063	-5553.95845859
-159.126407852	28.8439365478	-359.137596445	181.428648598	-5557.17841469
-159.126412971	28.8437567396	-339.185503733	181.428646126	-5560.8806205
-159.126418091	28.8435769314	-319.233411492	181.428643661	-5565.08227505
-159.12642321	28.8433971231	-299.281319725	181.428641189	-5569.8719244
-159.12642833	28.8432173149	-279.329228432	181.428638724	-5575.2213851
-159.126433449	28.8430375067	-259.377137611	181.428636251	-5580.92255882
-159.126438568	28.8428576985	-239.425047263	181.428633779	-5586.93960489
-159.126443688	28.8426778903	-219.472957389	181.428631306	-5593.28076118
-159.126448807	28.8424980821	-199.520867988	181.428628841	-5599.85684626
-159.126453927	28.8423182739	-179.56877906	181.428626369	-5606.75135732
-159.126459046	28.8421384657	-159.616690604	181.428623896	-5613.7504644
-159.126464165	28.8419586575	-139.664602622	181.428621431	-5620.64664083
-159.126469285	28.8417788493	-119.712515114	181.428618966	-5627.52236075
-159.126474404	28.8415990411	-99.7604280788	181.428616493	-5634.2972837
-159.126479523	28.8414192328	-79.8083415172	181.428614028	-5640.88913219
-159.126484642	28.8412394246	-59.8562554289	181.428611548	-5647.38112704
-159.126489762	28.8410596164	-39.9041698112	181.428609082	-5653.90493531
-159.126494881	28.8408798082	-19.952084669	181.428606618	-5660.40035177
-159.1265	28.8407	0	181.428604145	-5666.98333289
-159.126505119	28.8405201918	19.9520841967	181.428601679	-5673.60448922
-159.126510238	28.8403403836	39.9041679199	181.428599206	-5680.12209989
-159.126515358	28.8401605754	59.8562511696	181.428596733	-5687.86656257
-159.126520477	28.8399807672	79.8083339466	181.428594276	-5697.4478659
-159.126525596	28.8398009589	99.7604162512	181.428591795	-5708.48780289
-159.126530715	28.8396211507	119.712498081	181.42858933	-5721.23434188
-159.126535834	28.8394413425	139.664579439	181.428586856	-5736.49717109
-159.126540953	28.8392615343	159.616660323	181.428584391	-5752.34399862
-159.126546072	28.8390817261	179.568740734	181.428581926	-5766.64258445
-159.126551191	28.8389019179	199.520820672	181.428579445	-5780.10169466
-159.12655631	28.8387221097	219.472900137	181.428576987	-5792.10791645
-159.126561429	28.8385423015	239.424979129	181.428574514	-5801.94911144
-159.126566548	28.8383624932	259.377057648	181.428572048	-5810.16647943
-159.126571667	28.838182685	279.329135693	181.428569575	-5817.8261366
-159.126576786	28.8380028768	299.281213265	181.428567109	-5824.99696949
-159.126581905	28.8378230686	319.233290365	181.428564636	-5831.58029397
-159.126587024	28.8376432604	339.185366991	181.42856217	-5837.72987481
-159.126592143	28.8374634522	359.137443144	181.428559697	-5843.42622461
-159.126597262	28.837283644	379.089518824	181.428557231	-5848.61157885
-159.12660238	28.8371038357	399.04159403	181.428554765	-5853.23702938
-159.126607499	28.8369240275	418.993668764	181.428552292	-5857.32981952
-159.126612618	28.8367442193	438.945743024	181.428549826	-5860.94913362
-159.126617737	28.8365644111	458.897816812	181.428547352	-5864.08047221
-159.126622856	28.8363846029	478.849890126	181.428544886	-5866.74542546
-159.126627974	28.8362047947	498.801962968	181.42854242	-5868.99561887
-159.126633093	28.8360249864	518.754035336	181.428539947	-5870.80765045
-159.126638212	28.8358451782	538.70610723	181.428537481	-5872.23358159
-159.126643331	28.83566537	558.658178652	181.428535007	-5873.2790908
-159.126648449	28.8354855618	578.610249601	181.428532541	-5873.9477104
-159.126653568	28.8353057536	598.562320077	181.428530075	-5874.42507386
-159.126658687	28.8351259454	618.51439008	181.428527609	-5874.74873001
-159.126663805	28.8349461371	638.466459609	181.428525135	-5874.89701584
-159.126668924	28.8347663289	658.418528666	181.428522669	-5874.938085
-159.126674042	28.8345865207	678.370597249	181.428520195	-5874.9727185
-159.126679161	28.8344067125	698.322665359	181.428517729	-5874.61719111
-159.12668428	28.8342269043	718.274732996	181.42851527	-5873.55541704
-159.126689398	28.8340470961	738.226800159	181.42851278	-5871.92569629
-159.126694517	28.8338672878	758.178866851	181.42851033	-5869.74483213
-159.126699635	28.8336874796	778.130933069	181.428507856	-5866.76941369
-159.126704754	28.8335076714	798.082998813	181.428505389	-5863.38228415
-159.126709872	28.8333278632	818.035064085	181.428502923	-5860.30792265
-159.126714991	28.833148055	837.987128884	181.428500449	-5857.42345807
-159.126720109	28.8329682467	857.93919321	181.428497974	-5854.81428299
-159.126725227	28.8327884385	877.891257062	181.428495524	-5852.68628834
-159.126730346	28.8326086303	897.843320441	181.428493041	-5850.9644398
-159.126735464	28.8324288221	917.795383348	181.428490575	-5849.4313527
-159.126740583	28.8322490139	937.747445781	181.428488108	-5848.02346189
-159.126745701	28.8320692056	957.699507741	181.428485634	-5846.78385133
-159.126750819	28.8318893974	977.651569229	181.428483183	-5845.68448162
-159.126755938	28.8317095892	997.603630242	181.428480701	-5844.76960137
-159.126761056	28.831529781	1017.55569078	181.428478234	-5843.9288569
-159.126766174	28.8313499728	1037.50775085	181.428475767	-5843.05305679
-159.126771292	28.8311701645	1057.45981045	181.428473301	-5842.1859739
-159.126776411	28.8309903563	1077.41186957	181.428470826	-5841.28958966
-159.126781529	28.8308105481	1097.36392822	181.428468367	-5840.3254684
-159.126786647	28.8306307399	1117.31598639	181.428465892	-5839.33301851
-159.126791765	28.8304509317	1137.2680441	181.428463426	-5838.37598967
-159.126796884	28.8302711234	1157.22010132	181.428460959	-5837.44586531
-159.126802002	28.8300913152	1177.17215808	181.428458492	-5836.55060162
-159.12680712	28.829911507	1197.12421436	181.428456025	-5835.70395908
-159.126812238	28.8297316988	1217.07627018	181.42845355	-5834.89294424
-159.126817356	28.8295518905	1237.02832551	181.428451083	-5834.16919684
-159.126822474	28.8293720823	1256.98038038	181.428448624	-5833.55230029
-159.126827592	28.8291922741	1276.93243477	181.428446141	-5833.03867078
-159.12683271	28.8290124659	1296.88448869	181.42844369	-5832.66931411
-159.126837828	28.8288326576	1316.83654213	181.428441215	-5832.42272792
-159.126842946	28.8286528494	1336.7885951	181.42843874	-5832.35408963
-159.126848064	28.8284730412	1356.7406476	181.42843628	-5832.53900114
-159.126853182	28.828293233	1376.69269963	181.428433813	-5832.9593207
-159.1268583	28.8281134248	1396.64475118	181.428431338	-5833.59906469
-159.126863418	28.8279336165	1416.59680226	181.428428879	-5834.48775464
-159.126868536	28.8277538083	1436.54885287	181.428426411	-5835.5936596
-159.126873654	28.8275740001	1456.50090301	181.428423936	-5836.76963147
-159.126878772	28.8273941919	1476.45295267	181.428421477	-5838.02388495
-159.12688389	28.8272143836	1496.40500185	181.428419001	-5839.33101278
-159.126889008	28.8270345754	1516.35705057	181.428416534	-5840.62884089
-159.126894126	28.8268547672	1536.30909881	181.428414066	-5841.95727917
-159.126899243	28.8266749589	1556.26114658	181.428411607	-5843.19271068
-159.126904361	28.8264951507	1576.21319388	181.428409131	-5844.25702793
-159.126909479	28.8263153425	1596.1652407	181.428406664	-5845.18925883
-159.126914597	28.8261355343	1616.11728705	181.428404196	-5845.944918
-159.126919715	28.825955726	1636.06933293	181.428401736	-5846.46827296
-159.126924832	28.8257759178	1656.02137833	181.428399261	-5846.8590918
-159.12692995	28.8255961096	1675.97342326	181.428396793	-5847.25525873
-159.126935068	28.8254163014	1695.92546772	181.428394325	-5847.63873299
-159.126940185	28.8252364931	1715.8775117	181.428391866	-5847.96883802
-159.126945303	28.8250566849	1735.82955522	181.42838939	-5848.27279404
-159.126950421	28.8248768767	1755.78159826	181.428386922	-5848.53241425
-159.126955538	28.8246970684	1775.73364082	181.428384462	-5848.52070902
-159.126960656	28.8245172602	1795.68568292	181.428381994	-5848.19634436
-159.126965774	28.824337452	1815.63772454	181.428379526	-5847.59844783
-159.126970891	28.8241576438	1835.58976568	181.428377051	-5846.69832097
-159.126976009	28.8239778355	1855.54180636	181.428374591	-5845.51919099
-159.126981126	28.8237980273	1875.49384656	181.428372123	-5844.01531526
-159.126986244	28.8236182191	1895.44588629	181.428369647	-5842.10448842
-159.126991361	28.8234384108	1915.39792554	181.428367194	-5839.81006965
-159.126996479	28.8232586026	1935.34996432	181.428364718	-5837.29386251
-159.127001596	28.8230787944	1955.30200263	181.42836225	-5834.36848352
-159.127006714	28.8228989862	1975.25404047	181.428359782	-5831.34184988
-159.127011831	28.8227191779	1995.20607783	181.428357322	-5828.93627643
> Cross profile number -L0-001 at -159.124/028.841 az=001.4
-159.123914898	28.8586355162	-1995.21080346	181.42984874	-5501.44930955
-159.123920022	28.8584557081	-1975.258672	181.42984874	-5503.17873302
-159.123925147	28.8582759	-1955.30654101	181.429846256	-5504.87476746
-159.123930271	28.8580960918	-1935.35441049	181.429843796	-5506.53017559
-159.123935396	28.8579162837	-1915.40228045	181.429841312	-5508.12182067
-159.12394052	28.8577364756	-1895.45015088	181.429838843	-5509.65614672
-159.123945645	28.8575566675	-1875.49802179	181.429836375	-5511.12774081
-159.123950769	28.8573768594	-1855.54589317	181.429833891	-5512.53222983
-159.123955893	28.8571970513	-1835.59376502	181.42983143	-5513.87186606
-159.123961018	28.8570172432	-1815.64163734	181.429828946	-5515.13568017
-159.123966142	28.856837435	-1795.68951014	181.429826477	-5516.30840811
-159.123971267	28.8566576269	-1775.73738341	181.429824009	-5517.41433386
-159.123976391	28.8564778188	-1755.78525716	181.429821532	-5518.49054503
-159.123981515	28.8562980107	-1735.83313137	181.429819056	-5519.52875379
-159.12398664	28.8561182026	-1715.88100607	181.429816579	-5520.54079984
-159.123991764	28.8559383945	-1695.92888123	181.429814111	-5521.54064414
-159.123996888	28.8557585863	-1675.97675687	181.429811642	-5522.52267329
-159.124002012	28.8555787782	-1656.02463298	181.429809165	-5523.4924489
-159.124007137	28.8553989701	-1636.07250956	181.429806689	-5524.45116106
-159.124012261	28.855219162	-1616.12038662	181.429804228	-5525.40446131
-159.124017385	28.8550393539	-1596.16826415	181.429801743	-5526.36613452
-159.124022509	28.8548595458	-1576.21614216	181.429799274	-5527.34177094
-159.124027633	28.8546797376	-1556.26402064	181.429796806	-5528.32527684
-159.124032758	28.8544999295	-1536.31189959	181.429794329	-5529.30765616
-159.124037882	28.8543201214	-1516.35977901	181.429791852	-5530.29053375
-159.124043006	28.8541403133	-1496.40765891	181.429789383	-5531.27060449
-159.12404813	28.8539605052	-1476.45553928	181.429786914	-5532.23570807
-159.124053254	28.8537806971	-1456.50342012	181.429784429	-5533.19329918
-159.124058378	28.8536008889	-1436.55130144	181.429781968	-5534.16938394
-159.124063502	28.8534210808	-1416.59918323	181.429779483	-5535.161337
-159.124068626	28.8532412727	-1396.6470655	181.42977703	-5536.17509707
-159.12407375	28.8530614646	-1376.69494823	181.429774537	-5537.22326473
-159.124078874	28.8528816565	-1356.74283145	181.429772076	-5538.30434487
-159.124083998	28.8527018483	-1336.79071513	181.429769607	-5539.41934159
-159.124089122	28.8525220402	-1316.83859929	181.429767121	-5540.56998698
-159.124094246	28.8523422321	-1296.88648392	181.429764652	-5541.7575737
-159.12409937	28.852162424	-1276.93436902	181.429762183	-5542.98519515
-159.124104494	28.8519826159	-1256.9822546	181.429759714	-5544.28034861
-159.124109618	28.8518028077	-1237.03014065	181.429757244	-5545.58402047
-159.124114741	28.8516229996	-1217.07802717	181.429754767	-5546.82541586
-159.124119865	28.8514431915	-1197.12591417	181.429752282	-5548.02526268
-159.124124989	28.8512633834	-1177.17380164	181.42974982	-5549.15114134
-159.124130113	28.8510835752	-1157.22168958	181.429747351	-5550.14671868
-159.124135237	28.8509037671	-1137.269578	181.429744881	-5551.05039077
-159.124140361	28.850723959	-1117.31746689	181.429742404	-5551.98830684
-159.124145484	28.8505441509	-1097.36535625	181.429739926	-5552.96515125
-159.124150608	28.8503643428	-1077.41324609	181.429737465	-5553.98353813
-159.124155732	28.8501845346	-1057.4611364	181.429734979	-5555.09942572
-159.124160855	28.8500047265	-1037.50902718	181.429732517	-5556.33375169
-159.124165979	28.8498249184	-1017.55691844	181.42973004	-5557.54004608
-159.124171103	28.8496451103	-997.604810168	181.429727562	-5558.63313666
-159.124176226	28.8494653021	-977.652702371	181.429725108	-5559.65304836
-159.12418135	28.849285494	-957.700595047	181.429722622	-5560.54445715
-159.124186474	28.8491056859	-937.748488197	181.429720153	-5561.24823568
-159.124191597	28.8489258778	-917.796381819	181.429717675	-5561.86373124
-159.124196721	28.8487460697	-897.844275914	181.429715213	-5562.52214498
-159.124201844	28.8485662615	-877.892170484	181.429712735	-5563.19325612
-159.124206968	28.8483864534	-857.940065526	181.429710265	-5563.89799097
-159.124212092	28.8482066453	-837.987961041	181.429707787	-5564.67012414
-159.124217215	28.8480268372	-818.03585703	181.429705317	-5565.49575128
-159.124222339	28.847847029	-798.083753492	181.429702855	-5566.34567434
-159.124227462	28.8476672209	-778.131650427	181.429700369	-5567.23002051
-159.124232585	28.8474874128	-758.179547835	181.429697907	-5568.12843312
-159.124237709	28.8473076047	-738.227445717	181.429695429	-5569.03583372
-159.124242832	28.8471277965	-718.275344072	181.429692959	-5570.08310668
-159.124247956	28.8469479884	-698.3232429	181.429690489	-5570.79697813
-159.124253079	28.8467681803	-678.371142202	181.429688018	-5570.81778058
-159.124258203	28.8465883721	-658.419041976	181.42968554	-5570.30679733
-159.124263326	28.846408564	-638.466942224	181.429683078	-5569.12080528
-159.124268449	28.8462287559	-618.514842945	181.4296806	-5566.91279256
-159.124273572	28.8460489478	-598.562744139	181.429678129	-5564.20493215
-159.124278696	28.8458691396	-578.610645807	181.429675659	-5561.89418191
-159.124283819	28.8456893315	-558.658547947	181.429673181	-5559.81311798
-159.124288942	28.8455095234	-538.706450561	181.429670718	-5558.12477058
-159.124294066	28.8453297153	-518.754353647	181.429668232	-5557.15587753
-159.124299189	28.8451499071	-498.802257208	181.429665777	-5556.79232155
-159.124304312	28.844970099	-478.850161242	181.429663291	-5556.64221055
-159.124309435	28.8447902909	-458.898065749	181.429660828	-5556.57699214
-159.124314558	28.8446104827	-438.945970728	181.429658357	-5556.68926539
-159.124319682	28.8444306746	-418.993876181	181.429655887	-5556.93953171
-159.124324805	28.8442508665	-399.041782107	181.429653416	-5557.28145327
-159.124329928	28.8440710584	-379.089688507	181.429650938	-5557.85974579
-159.124335051	28.8438912502	-359.13759538	181.429648459	-5558.80779077
-159.124340174	28.8437114421	-339.185502725	181.429646004	-5560.07870161
-159.124345297	28.843531634	-319.233410544	181.429643525	-5561.72376977
-159.12435042	28.8433518258	-299.281318836	181.429641047	-5563.77511999
-159.124355543	28.8431720177	-279.329227601	181.429638592	-5566.21650532
-159.124360666	28.8429922096	-259.37713684	181.429636105	-5569.03694473
-159.124365789	28.8428124015	-239.425046551	181.429633642	-5572.23908256
-159.124370912	28.8426325933	-219.472956737	181.429631171	-5575.8104259
-159.124376035	28.8424527852	-199.520867395	181.4296287	-5579.7680954
-159.124381158	28.8422729771	-179.568778526	181.429626221	-5584.1329133
-159.124386281	28.8420931689	-159.616690131	181.42962375	-5588.65126902
-159.124391404	28.8419133608	-139.664602208	181.429621287	-5593.20262112
-159.124396527	28.8417335527	-119.712514759	181.429618816	-5597.86093403
-159.12440165	28.8415537445	-99.7604277828	181.429616337	-5602.58958257
-159.124406772	28.8413739364	-79.8083412797	181.429613873	-5607.30861841
-159.124411895	28.8411941283	-59.8562552499	181.429611394	-5612.2064076
-159.124417018	28.8410143201	-39.9041696932	181.429608931	-5617.460239
-159.124422141	28.840834512	-19.9520846096	181.429606452	-5622.96778099
-159.124427264	28.8406547039	0	181.429603989	-5628.92076543
-159.124432386	28.8404748957	19.9520841373	181.429601517	-5635.08122854
-159.124437509	28.8402950876	39.9041678017	181.429599038	-5641.69685469
-159.124442632	28.8401152795	59.8562509918	181.429596567	-5650.26148158
-159.124447755	28.8399354713	79.8083337104	181.429594103	-5660.95440965
-159.124452877	28.8397556632	99.7604159542	181.429591624	-5673.57804865
-159.124458	28.8395758551	119.712497726	181.429589168	-5688.61106771
-159.124463123	28.8393960469	139.664579024	181.429586681	-5706.59870921
-159.124468245	28.8392162388	159.616659848	181.429584217	-5724.57689252
-159.124473368	28.8390364307	179.568740201	181.429581746	-5740.73642079
-159.124478491	28.8388566225	199.520820079	181.429579274	-5755.92230327
-159.124483613	28.8386768144	219.472899485	181.429576802	-5769.06448506
-159.124488736	28.8384970063	239.424978419	181.429574339	-5779.43767286
-159.124493858	28.8383171981	259.377056878	181.429571867	-5788.14845483
-159.124498981	28.83813739	279.329134863	181.429569379	-5796.57970723
-159.124504103	28.8379575819	299.281212377	181.429566923	-5804.46769851
-159.124509226	28.8377777737	319.233289417	181.429564452	-5811.91128796
-159.124514348	28.8375979656	339.185365984	181.42956198	-5819.16072727
-159.124519471	28.8374181575	359.137442078	181.429559508	-5826.14069351
-159.124524593	28.8372383493	379.089517698	181.429557036	-5832.66201603
-159.124529716	28.8370585412	399.041592846	181.429554572	-5838.64842522
-159.124534838	28.836878733	418.99366752	181.429552084	-5844.16463752
-159.12453996	28.8366989249	438.945741722	181.429549628	-5849.22596147
-159.124545083	28.8365191168	458.89781545	181.429547156	-5853.78356069
-159.124550205	28.8363393086	478.849888705	181.429544692	-5857.92440242
-159.124555328	28.8361595005	498.801961487	181.429542204	-5861.73180264
-159.12456045	28.8359796924	518.754033796	181.429539748	-5865.16955039
-159.124565572	28.8357998842	538.706105632	181.429537276	-5868.27050205
-159.124570694	28.8356200761	558.658176994	181.429534796	-5871.09003318
-159.124575817	28.8354402679	578.610247884	181.429532332	-5873.55701558
-159.124580939	28.8352604598	598.5623183	181.429529867	-5875.54398522
-159.124586061	28.8350806517	618.514388244	181.429527379	-5877.05869744
-159.124591183	28.8349008435	638.466457714	181.429524931	-5878.12685656
-159.124596306	28.8347210354	658.418526711	181.42952245	-5878.73992664
-159.124601428	28.8345412272	678.370595235	181.429519978	-5878.89772299
-159.12460655	28.8343614191	698.322663286	181.429517506	-5878.69105471
-159.124611672	28.834181611	718.274730864	181.429515041	-5878.11537209
-159.124616794	28.8340018028	738.226797969	181.429512569	-5877.19612677
-159.124621916	28.8338219947	758.178864601	181.429510104	-5876.03712782
-159.124627038	28.8336421865	778.130930759	181.429507624	-5874.49397644
-159.124632161	28.8334623784	798.082996444	181.429505151	-5872.92686594
-159.124637283	28.8332825703	818.035061657	181.429502687	-5871.71465772
-159.124642405	28.8331027621	837.987126396	181.429500222	-5870.71896884
-159.124647527	28.832922954	857.939190663	181.429497749	-5870.03458334
-159.124652649	28.8327431458	877.891254456	181.429495277	-5869.85309203
-159.124657771	28.8325633377	897.843317777	181.429492804	-5869.97020188
-159.124662893	28.8323835296	917.795380623	181.429490339	-5869.90129913
-159.124668015	28.8322037214	937.747442998	181.429487866	-5869.64855839
-159.124673137	28.8320239133	957.699504899	181.429485394	-5869.2483574
-159.124678258	28.8318441051	977.651566326	181.429482929	-5868.59938764
-159.12468338	28.831664297	997.603627281	181.429480456	-5867.68606854
-159.124688502	28.8314844888	1017.55568776	181.429477983	-5866.83991562
-159.124693624	28.8313046807	1037.50774777	181.429475518	-5866.22834972
-159.124698746	28.8311248726	1057.45980731	181.429473045	-5865.7572371
-159.124703868	28.8309450644	1077.41186637	181.429470588	-5865.48110404
-159.12470899	28.8307652563	1097.36392496	181.429468099	-5865.48675183
-159.124714111	28.8305854481	1117.31598308	181.429465642	-5865.58647754
-159.124719233	28.83040564	1137.26804072	181.429463161	-5865.55313137
-159.124724355	28.8302258318	1157.22009789	181.429460704	-5865.44275889
-159.124729477	28.8300460237	1177.17215459	181.429458223	-5865.2632039
-159.124734598	28.8298662156	1197.12421081	181.429455758	-5864.93047711
-159.12473972	28.8296864074	1217.07626656	181.429453292	-5864.51684053
-159.124744842	28.8295065993	1237.02832184	181.429450811	-5864.35019805
-159.124749963	28.8293267911	1256.98037665	181.429448354	-5864.47646071
-159.124755085	28.829146983	1276.93243098	181.429445881	-5864.83738647
-159.124760207	28.8289671748	1296.88448484	181.429443407	-5865.4847719
-159.124765328	28.8287873667	1316.83653822	181.429440942	-5866.48364338
-159.12477045	28.8286075585	1336.78859114	181.429438469	-5867.49450804
-159.124775571	28.8284277504	1356.74064358	181.429435995	-5868.29424794
-159.124780693	28.8282479422	1376.69269554	181.429433538	-5868.99414632
-159.124785815	28.8280681341	1396.64474704	181.429431064	-5869.53100969
-159.124790936	28.827888326	1416.59679806	181.429428583	-5869.82372196
-159.124796058	28.8277085178	1436.54884861	181.429426125	-5870.01309183
-159.124801179	28.8275287097	1456.50089868	181.429423651	-5870.2956118
-159.124806301	28.8273489015	1476.45294828	181.429421186	-5870.63834177
-159.124811422	28.8271690934	1496.40499741	181.429418712	-5871.03610794
-159.124816543	28.8269892852	1516.35704607	181.429416246	-5871.51986281
-159.124821665	28.8268094771	1536.30909425	181.429413781	-5872.0750376
-159.124826786	28.8266296689	1556.26114196	181.429411299	-5872.61153373
-159.124831908	28.8264498608	1576.2131892	181.429408833	-5873.1145412
-159.124837029	28.8262700526	1596.16523596	181.429406367	-5873.58548177
-159.12484215	28.8260902445	1616.11728225	181.429403902	-5873.98616511
-159.124847272	28.8259104363	1636.06932807	181.429401428	-5874.31540828
-159.124852393	28.8257306282	1656.02137342	181.429398962	-5874.58554634
-159.124857514	28.82555082	1675.97341829	181.429396488	-5874.81824952
-159.124862636	28.8253710119	1695.92546269	181.429394022	-5875.00805928
-159.124867757	28.8251912037	1715.87750661	181.429391556	-5875.08351586
-159.124872878	28.8250113956	1735.82955007	181.429389082	-5875.11553582
-159.124877999	28.8248315874	1755.78159305	181.429386608	-5874.98419231
-159.124883121	28.8246517793	1775.73363555	181.42938415	-5874.38992711
-159.124888242	28.8244719711	1795.68567759	181.429381668	-5873.35030765
-159.124893363	28.824292163	1815.63771915	181.429379217	-5871.90918946
-159.124898484	28.8241123548	1835.58976024	181.429376735	-5870.01914059
-159.124903605	28.8239325467	1855.54180085	181.429374261	-5867.67874624
-159.124908726	28.8237527385	1875.49384099	181.429371803	-5865.16654657
-159.124913847	28.8235729304	1895.44588066	181.429369329	-5862.54564091
-159.124918969	28.8233931222	1915.39791986	181.429366862	-5859.7915442
